18057.093,-38.2329,35.2195
18057.695,-34.7340,19.7348
18058.249,-31.1860,1.4954
18058.760,-27.5572,-17.1330
18059.313,-23.9258,-33.1782
18059.892,-20.2607,-44.5920
18115.843,-16.5291,-49.7988
18118.401,-12.8118,-47.9678
18118.482,-9.0763,-39.4409
18118.762,-5.3281,-25.4085
18119.048,-1.5339,-7.6399
18119.204,2.2241,11.0299
18119.365,5.9790,28.1600
18119.505,9.7635,41.4666
18120.144,13.4961,48.8268
18120.548,17.2095,49.3711
18175.700,20.9362,42.9258
18175.843,24.5955,30.5191
18176.430,28.2201,13.8523
18176.964,31.8048,-4.7482
18177.558,35.3805,-22.8566
18178.315,38.8698,-37.5836
18178.944,42.3043,-47.0643
18179.624,45.7131,-49.9689
18181.587,49.0226,-45.8340
18182.302,52.2629,-35.3011
18182.660,55.4613,-19.6643
18236.178,58.5487,-1.4187
18236.215,61.5534,17.0249
18236.626,64.4711,33.0920
18237.202,67.3262,44.6267
18237.650,70.0569,49.7884
18238.276,72.6886,48.0001
18238.851,75.2430,39.3937
18239.400,77.6647,25.3424
18240.012,79.9768,7.7535
18295.801,82.1977,-11.1047
18296.066,84.2796,-28.2233
18298.326,86.2424,-41.4023
18298.440,88.1016,-48.8432
18298.938,89.8169,-49.3590
18299.410,91.4054,-42.9847
18299.748,92.8648,-30.6102
18300.068,94.2060,-13.7786
18301.676,95.3998,4.8245
18302.596,96.4590,22.7542
18303.042,97.3906,37.6341
18355.896,98.1746,47.0901
18356.192,98.8199,49.9728
18356.676,99.3301,45.8032
18357.251,99.6941,35.2467
18357.728,99.9174,19.7701
18358.212,99.9995,1.5337
18358.876,99.9391,-17.0970
18359.466,99.7374,-33.1495
18360.087,99.3949,-44.5747
18416.253,98.9064,-49.7954
18418.377,98.2824,-47.9786
18419.623,97.5195,-39.4645
18419.658,96.6091,-25.2763
18419.976,95.5707,-7.6778
18420.165,94.3974,10.9925
18420.352,93.0767,28.2866
18420.369,91.6372,41.4452
18420.584,90.0683,48.8185
18420.759,88.3723,49.3772
18421.359,86.5322,42.9455
18475.810,84.5878,30.5495
18476.028,82.5240,13.8891
18476.522,80.3208,-4.9009
18477.089,78.0258,-22.8224
18477.532,75.6206,-37.5583
18478.392,73.0825,-47.1158
18479.228,70.4662,-49.9702
18479.674,67.7504,-45.8493
18480.548,64.9390,-35.3282
18595.777,62.0057,-19.6996
18596.068,59.0141,-1.4571
18596.649,55.9391,16.9888
18598.476,52.7525,33.2069
18598.745,49.5232,44.6094
18599.136,46.2240,49.7848
18600.024,42.8248,47.9569
18600.442,39.3992,39.4173
18602.197,35.9179,25.3755
18603.364,32.3859,7.7914
18603.753,28.7715,-11.0673
18603.966,25.1527,-28.1916
18604.123,21.4983,-41.3807
18604.265,17.7759,-48.8350
18604.427,14.0658,-49.3651
18604.593,10.3359,-43.0043
18604.760,6.5531,-30.4888
18605.032,2.7991,-13.8155
18605.596,-8.5033,37.6088
18655.798,-12.2411,47.0772
18656.432,-15.9615,49.9741
18656.707,-19.6971,45.8186
18657.010,-23.3669,35.2739
18657.619,-27.0038,19.8053
18658.142,-30.6390,1.3804
18658.697,-34.1940,-17.0610
18659.284,-37.7007,-33.1208
18659.857,-41.1892,-44.6440
18716.042,-44.5839,-49.7919
18718.684,-47.9157,-47.9894
18719.386,-51.2128,-39.3701
18719.744,-54.4039,-25.3093
18719.892,-57.5181,-7.7156
18720.128,-60.5511,10.9551
18720.478,-63.5282,28.2550
18720.779,-66.3851,41.4237
18721.045,-69.1482,48.8102
18721.262,-71.8404,49.3528
18721.432,-74.4034,42.9651
18775.816,-76.8613,30.5799
18775.910,-79.2341,13.7417
18776.728,-81.4704,-4.8627
18776.967,-83.5917,-22.7883
18777.432,-85.5949,-37.5329
18836.720,-87.4958,-47.1030
18895.830,-89.2534,-49.9715
18896.225,-90.8848,-45.8646
18896.692,-92.4026,-35.2195
18898.539,-93.7739,-19.7348
18898.844,-95.0128,-1.4954
18899.742,-96.1281,17.1330
18901.813,-97.0956,33.1782
18903.723,-97.9260,44.5920
18903.959,-98.6181,49.7813
18904.034,-99.1759,47.9678
18904.322,-99.5872,39.4409
18904.517,-99.8580,25.4085
18904.788,-99.9882,7.6399
18904.965,-99.9753,-11.0299
18905.261,-99.8211,-28.1600
18905.577,-99.5222,-41.4666
18905.712,-99.0851,-48.8268
18905.880,-92.1365,37.5836
18955.868,-90.6110,47.0643
18956.168,-88.9399,49.9689
18956.558,-87.1595,45.8340
18957.054,-85.2560,35.3011
18957.598,-83.2108,19.6643
18958.138,-81.0682,1.4187
18958.676,-78.8110,-17.0249
18959.253,-76.4426,-33.0920
18959.819,-73.9404,-44.6267
19016.118,-71.3585,-49.7884
19017.405,-68.6758,-48.0001
19018.886,-65.8673,-39.3937
19019.147,-62.9936,-25.3424
19019.315,-60.0310,-7.7535
19019.451,-56.9521,11.1047
19019.605,-53.8234,28.2233
19019.765,-50.6187,41.4023
19019.883,-47.3087,48.8432
19020.337,-43.9650,49.3590
19020.991,-40.5592,42.9847
19075.582,-37.0961,30.6102
19075.788,-33.5445,13.7786
19076.299,-29.9812,-4.8245
19076.894,-26.3755,-22.7542
19077.427,-22.6952,-37.6341
19078.046,-19.0198,-47.0901
19078.759,-15.3176,-49.9728
19079.328,-11.5557,-45.8032
19080.607,-7.8153,-35.2467
19136.253,-4.0639,-19.7701
19136.416,-0.3068,-1.5337
19136.488,3.4891,17.0970
19137.031,7.2417,33.1495
19137.572,10.9841,44.5747
19138.214,14.7489,49.7954
19138.768,18.4548,47.9786
19139.379,22.1346,39.4645
19139.865,25.8202,25.2763
19140.366,29.4319,7.6778
19195.837,33.0020,-10.9925
19196.030,36.5613,-28.2866
19197.579,40.0327,-41.4452
19199.517,43.4476,-48.8185
19199.619,46.8011,-49.3772
19200.181,50.1217,-42.9455
19200.623,53.3377,-30.5495
19200.984,56.4783,-13.8891
19202.365,59.5699,4.9009
19203.105,62.5458,22.8224
19203.457,65.4334,37.5583
19255.712,68.2565,47.1158
19316.525,70.9543,49.9702
19317.055,73.5519,45.8493
19318.837,76.0456,35.3282
19319.791,78.4557,19.6996
19320.018,80.7300,1.4571
19320.250,82.8904,-16.9888
19320.424,84.9539,-33.2069
19320.777,86.8761,-44.6094
19320.884,88.6755,-49.7848
19321.072,90.3661,-47.9569
19321.326,91.9114,-39.4173
19321.695,93.3269,-25.3755
19322.521,94.6105,-7.7914
19323.122,95.7716,11.0673
19323.365,96.7850,28.1916
19324.098,97.6618,41.3807
19324.445,98.4074,48.8350
19324.994,99.4644,43.0043
19375.871,99.7851,30.4888
19376.213,99.9608,13.8155
19376.667,99.9954,-4.7863
19377.294,99.8870,-22.8907
19377.690,99.6378,-37.6088
19378.398,99.2480,-47.0772
19379.178,98.7179,-49.9741
19379.458,98.0409,-45.8186
19380.142,97.2316,-35.2739
19436.346,96.2850,-19.8053
19436.579,95.1906,-1.3804
19436.744,93.9722,17.0610
19437.048,92.6210,33.1208
19437.784,91.1233,44.6440
19438.266,89.5113,49.7919
19438.713,87.7729,47.9894
19439.330,85.8909,39.3701
19439.843,83.9060,25.3093
19440.529,81.8026,7.7156
19495.907,79.5837,-10.9551
19496.151,77.2280,-28.2550
19496.495,74.7865,-41.4237
19497.915,72.2393,-48.8102
19497.998,69.5626,-49.3528
19499.664,66.8142,-42.9651
19499.705,63.9714,-30.5799
19499.988,61.0079,-13.7417
19500.205,57.9877,4.8627
19500.892,54.8856,22.7883
19501.897,51.7060,37.5329
19555.887,48.4198,47.1030
19556.050,45.0981,49.9715
19556.652,41.7127,45.8646
19557.235,38.2329,35.2195
19557.842,34.7340,19.7348
19558.414,31.1860,1.4954
19558.845,27.5572,-17.1330
19559.532,23.9258,-33.1782
19560.097,20.2607,-44.5920
19616.818,16.5291,-49.7988
19617.167,12.8118,-47.9678
19619.555,9.0763,-39.4409
19620.069,5.3281,-25.4085
19620.429,1.5339,-7.6399
19620.664,-2.2241,11.0299
19620.965,-5.9790,28.1600
19621.167,-9.7635,41.4666
19621.588,-13.4961,48.8268
19621.761,-17.2095,49.3711
19621.947,-20.9362,42.9258
19675.755,-24.5955,30.5191
19675.849,-28.2201,13.8523
19676.478,-31.8048,-4.7482
19677.073,-35.3805,-22.8566
19677.893,-38.8698,-37.5836
19678.499,-42.3043,-47.0643
19679.020,-45.7131,-49.9689
19679.681,-49.0226,-45.8340
19680.150,-52.2629,-35.3011
19736.196,-55.4613,-19.6643
19736.291,-58.5487,-1.4187
19736.354,-61.5534,17.0249
19736.950,-64.4711,33.0920
19737.664,-67.3262,44.6267
19738.182,-70.0569,49.7884
19739.072,-72.6886,48.0001
19739.542,-75.2430,39.3937
19740.134,-77.6647,25.3424
19740.569,-79.9768,7.7535
19795.786,-82.1977,-11.1047
19796.077,-84.2796,-28.2233
19796.515,-86.2424,-41.4023
19797.371,-88.1016,-48.8432
19799.167,-89.8169,-49.3590
19799.605,-91.4054,-42.9847
19800.148,-92.8648,-30.6102
19800.443,-94.2060,-13.7786
19800.937,-95.3998,4.8245
19801.224,-96.4590,22.7542
19803.048,-97.3906,37.6341
19855.703,-98.1746,47.0901
19855.952,-98.8199,49.9728
19856.289,-99.3301,45.8032
19856.970,-99.6941,35.2467
19857.627,-99.9174,19.7701
19858.164,-99.9995,1.5337
19858.722,-99.9391,-17.0970
19859.289,-99.7374,-33.1495
19859.919,-99.3949,-44.5747
19916.172,-98.9064,-49.7954
19916.645,-98.2824,-47.9786
19917.037,-97.5195,-39.4645
19918.652,-96.6091,-25.2763
19919.944,-95.5707,-7.6778
19919.980,-94.3974,10.9925
19920.148,-93.0767,28.2866
19920.372,-91.6372,41.4452
19920.531,-90.0683,48.8185
